"t","source","name","pid","cpuSec","rssMb"
"2026-09-03T10:19:11.2298094+08:00","host","mysqld","5240","","1"
"2026-09-03T10:19:11.2308129+08:00","host","mysqld","6284","","76"
"2026-09-03T10:19:11.2318146+08:00","host","nginx","20152","4.34375","3"
"2026-09-03T10:19:11.2318146+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:19:14.2548041+08:00","host","machine","0","25","0"
"2026-09-03T10:19:14.2646641+08:00","host","java","18412","110.5","283"
"2026-09-03T10:19:14.2663277+08:00","host","java","22556","114.015625","249"
"2026-09-03T10:19:14.2663277+08:00","host","java","22664","109.5625","230"
"2026-09-03T10:19:14.2663277+08:00","host","java","25584","0.25","10"
"2026-09-03T10:19:14.2663277+08:00","host","java","33636","5.65625","3"
"2026-09-03T10:19:14.2663277+08:00","host","java","37732","42.984375","296"
"2026-09-03T10:19:14.2663277+08:00","host","java","38048","5.390625","2"
"2026-09-03T10:19:14.2663277+08:00","host","java","38656","72.8125","74"
"2026-09-03T10:19:14.2663277+08:00","host","java","40260","5.359375","3"
"2026-09-03T10:19:14.2663277+08:00","host","java","40644","5.03125","2"
"2026-09-03T10:19:14.2663277+08:00","host","java","43952","97.59375","263"
"2026-09-03T10:19:14.2680003+08:00","host","mysqld","5240","","1"
"2026-09-03T10:19:14.2680003+08:00","host","mysqld","6284","","76"
"2026-09-03T10:19:14.2680003+08:00","host","nginx","20152","4.359375","3"
"2026-09-03T10:19:14.2680003+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:19:17.2875530+08:00","host","machine","0","27.9","0"
"2026-09-03T10:19:17.3008637+08:00","host","java","18412","110.59375","269"
"2026-09-03T10:19:17.3008637+08:00","host","java","22556","114.109375","237"
"2026-09-03T10:19:17.3008637+08:00","host","java","22664","109.640625","219"
"2026-09-03T10:19:17.3008637+08:00","host","java","25584","0.25","10"
"2026-09-03T10:19:17.3008637+08:00","host","java","33636","5.65625","3"
"2026-09-03T10:19:17.3008637+08:00","host","java","37732","42.984375","289"
"2026-09-03T10:19:17.3026532+08:00","host","java","38048","5.390625","2"
"2026-09-03T10:19:17.3026532+08:00","host","java","38656","72.828125","71"
"2026-09-03T10:19:17.3026532+08:00","host","java","40260","5.359375","3"
"2026-09-03T10:19:17.3026532+08:00","host","java","40644","5.03125","2"
"2026-09-03T10:19:17.3026532+08:00","host","java","43952","97.625","253"
"2026-09-03T10:19:17.3036279+08:00","host","mysqld","5240","","1"
"2026-09-03T10:19:17.3041514+08:00","host","mysqld","6284","","69"
"2026-09-03T10:19:17.3046082+08:00","host","nginx","20152","4.359375","3"
"2026-09-03T10:19:17.3046082+08:00","host","nginx","40492","0.109375","3"
