timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:18:57.4337435Z,/api/order/create,200,200,53.18,True,""
2026-09-03T02:18:58.5052312Z,/api/order/create,200,200,40.6,True,""
2026-09-03T02:18:59.5687195Z,/api/order/create,200,200,36.99,True,""
2026-09-03T02:19:00.6433982Z,/api/order/create,200,200,38.39,True,""
2026-09-03T02:19:01.7204969Z,/api/order/create,200,200,34.76,True,""
2026-09-03T02:19:02.7891931Z,/api/order/create,200,200,33.71,True,""
2026-09-03T02:19:03.8602715Z,/api/order/create,200,200,38.84,True,""
2026-09-03T02:19:04.9326024Z,/api/order/create,200,200,35.02,True,""
2026-09-03T02:19:06.0164452Z,/api/order/create,200,200,38.5,True,""
2026-09-03T02:19:07.0804822Z,/api/order/create,200,200,39.28,True,""
2026-09-03T02:19:08.1817122Z,/api/order/create,200,200,58.67,True,""
2026-09-03T02:19:09.2587964Z,/api/order/create,200,200,36.61,True,""
2026-09-03T02:19:10.3355527Z,/api/order/create,200,200,38.46,True,""
2026-09-03T02:19:11.4345095Z,/api/order/create,200,200,62.47,True,""
2026-09-03T02:19:12.5173762Z,/api/order/create,200,200,41.97,True,""
2026-09-03T02:19:13.5907787Z,/api/order/create,200,200,38.38,True,""
2026-09-03T02:19:14.6744304Z,/api/order/create,200,200,44.79,True,""
2026-09-03T02:19:15.7586147Z,/api/order/create,200,200,38.61,True,""
2026-09-03T02:19:16.8392207Z,/api/order/create,200,200,39.54,True,""
