timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:27:04.6287486Z,/api/order/create,200,200,117.65,True,""
2026-09-03T02:27:05.8177678Z,/api/order/create,200,200,103.42,True,""
2026-09-03T02:27:06.9242065Z,/api/order/create,200,200,56.42,True,""
2026-09-03T02:27:08.0513199Z,/api/order/create,200,200,66.79,True,""
2026-09-03T02:27:09.3885118Z,/api/order/create,200,200,158.24,True,""
2026-09-03T02:27:10.5910891Z,/api/order/create,200,200,108.74,True,""
2026-09-03T02:27:11.7697353Z,/api/order/create,200,200,97.87,True,""
2026-09-03T02:27:12.9028274Z,/api/order/create,200,200,67.3,True,""
2026-09-03T02:27:14.0650739Z,/api/order/create,200,200,83.44,True,""
2026-09-03T02:27:15.2639672Z,/api/order/create,200,200,105.35,True,""
2026-09-03T02:27:16.4145423Z,/api/order/create,200,200,83.34,True,""
2026-09-03T02:27:17.5567383Z,/api/order/create,200,200,73.99,True,""
2026-09-03T02:27:18.7122235Z,/api/order/create,200,200,81.38,True,""
2026-09-03T02:27:19.9425578Z,/api/order/create,200,200,144.39,True,""
2026-09-03T02:27:21.1345640Z,/api/order/create,200,200,121.15,True,""
2026-09-03T02:27:22.2755433Z,/api/order/create,200,200,76.88,True,""
2026-09-03T02:27:23.4386673Z,/api/order/create,200,200,89.71,True,""
