"t","source","name","pid","cpuSec","rssMb"
"2026-09-03T10:08:34.6189277+08:00","host","java","22556","87.328125","292"
"2026-09-03T10:08:34.6189277+08:00","host","java","22664","86.625","241"
"2026-09-03T10:08:34.6189277+08:00","host","java","33636","5.125","6"
"2026-09-03T10:08:34.6189277+08:00","host","java","38048","5.015625","6"
"2026-09-03T10:08:34.6189277+08:00","host","java","38656","70.703125","54"
"2026-09-03T10:08:34.6189277+08:00","host","java","40260","4.828125","6"
"2026-09-03T10:08:34.6189277+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:34.6189277+08:00","host","java","43952","76.8125","236"
"2026-09-03T10:08:34.6199298+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:34.6209295+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:34.6209295+08:00","host","nginx","20152","1.84375","7"
"2026-09-03T10:08:34.6214339+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:37.6314566+08:00","host","machine","0","11.5","0"
"2026-09-03T10:08:37.6394410+08:00","host","java","18412","79.875","275"
"2026-09-03T10:08:37.6404408+08:00","host","java","22556","87.453125","292"
"2026-09-03T10:08:37.6404408+08:00","host","java","22664","86.65625","241"
"2026-09-03T10:08:37.6404408+08:00","host","java","33636","5.125","6"
"2026-09-03T10:08:37.6404408+08:00","host","java","38048","5.015625","6"
"2026-09-03T10:08:37.6404408+08:00","host","java","38656","70.703125","54"
"2026-09-03T10:08:37.6404408+08:00","host","java","40260","4.828125","6"
"2026-09-03T10:08:37.6404408+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:37.6404408+08:00","host","java","43952","76.84375","236"
"2026-09-03T10:08:37.6414423+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:37.6424444+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:37.6424444+08:00","host","nginx","20152","1.859375","7"
"2026-09-03T10:08:37.6424444+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:40.6590941+08:00","host","machine","0","15.5","0"
"2026-09-03T10:08:40.6681150+08:00","host","java","18412","80.078125","276"
"2026-09-03T10:08:40.6681150+08:00","host","java","22556","87.484375","292"
"2026-09-03T10:08:40.6681150+08:00","host","java","22664","86.65625","241"
"2026-09-03T10:08:40.6681150+08:00","host","java","33636","5.125","6"
"2026-09-03T10:08:40.6681150+08:00","host","java","38048","5.015625","6"
"2026-09-03T10:08:40.6690912+08:00","host","java","38656","70.71875","54"
"2026-09-03T10:08:40.6690912+08:00","host","java","40260","4.828125","6"
"2026-09-03T10:08:40.6690912+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:40.6690912+08:00","host","java","43952","76.953125","236"
"2026-09-03T10:08:40.6690912+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:40.6701102+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:40.6701102+08:00","host","nginx","20152","1.875","7"
"2026-09-03T10:08:40.6701102+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:43.6880846+08:00","host","machine","0","10.9","0"
"2026-09-03T10:08:43.6968752+08:00","host","java","18412","80.453125","277"
"2026-09-03T10:08:43.6968752+08:00","host","java","22556","87.578125","292"
"2026-09-03T10:08:43.6968752+08:00","host","java","22664","86.6875","241"
"2026-09-03T10:08:43.6968752+08:00","host","java","33636","5.125","6"
"2026-09-03T10:08:43.6968752+08:00","host","java","38048","5.015625","6"
"2026-09-03T10:08:43.6989361+08:00","host","java","38656","70.71875","54"
"2026-09-03T10:08:43.6989361+08:00","host","java","40260","4.828125","6"
"2026-09-03T10:08:43.6989361+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:43.6989361+08:00","host","java","43952","77.171875","240"
"2026-09-03T10:08:43.6989361+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:43.6999395+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:43.6999395+08:00","host","nginx","20152","1.890625","7"
"2026-09-03T10:08:43.6999395+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:46.7229461+08:00","host","machine","0","21.4","0"
"2026-09-03T10:08:46.7332095+08:00","host","java","18412","80.84375","279"
"2026-09-03T10:08:46.7337394+08:00","host","java","22556","87.71875","292"
"2026-09-03T10:08:46.7337394+08:00","host","java","22664","86.71875","241"
"2026-09-03T10:08:46.7343003+08:00","host","java","33636","5.125","6"
"2026-09-03T10:08:46.7343003+08:00","host","java","38048","5.015625","6"
"2026-09-03T10:08:46.7348360+08:00","host","java","38656","70.71875","54"
"2026-09-03T10:08:46.7348360+08:00","host","java","40260","4.828125","6"
"2026-09-03T10:08:46.7348360+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:46.7353728+08:00","host","java","43952","77.203125","241"
"2026-09-03T10:08:46.7375242+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:46.7382167+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:46.7387621+08:00","host","nginx","20152","1.890625","7"
"2026-09-03T10:08:46.7387621+08:00","host","nginx","40492","0.109375","5"
