timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:32:02.8167763Z,/api/order/create,200,200,89.87,True,""
2026-09-03T02:32:03.9164968Z,/api/order/create,200,200,48.23,True,""
2026-09-03T02:32:05.0648094Z,/api/order/create,200,200,78.68,True,""
2026-09-03T02:32:06.2083537Z,/api/order/create,200,200,79.21,True,""
2026-09-03T02:32:07.4113162Z,/api/order/create,200,200,115.78,True,""
2026-09-03T02:32:08.5764322Z,/api/order/create,200,200,99.01,True,""
2026-09-03T02:32:09.7556190Z,/api/order/create,200,200,94.72,True,""
2026-09-03T02:32:10.9154257Z,/api/order/create,200,200,78.39,True,""
2026-09-03T02:32:12.1003530Z,/api/order/create,200,200,95.58,True,""
2026-09-03T02:32:13.2597970Z,/api/order/create,200,200,81.89,True,""
2026-09-03T02:32:14.3512334Z,/api/order/create,200,200,53.24,True,""
2026-09-03T02:32:15.4519157Z,/api/order/create,200,200,50.51,True,""
2026-09-03T02:32:16.6077323Z,/api/order/create,200,200,87.11,True,""
2026-09-03T02:32:17.7792436Z,/api/order/create,200,200,96.3,True,""
2026-09-03T02:32:18.9656417Z,/api/order/create,200,200,110.41,True,""
2026-09-03T02:32:20.1048835Z,/api/order/create,200,200,71.56,True,""
2026-09-03T02:32:21.2358692Z,/api/order/create,200,200,70.25,True,""
2026-09-03T02:32:22.3921983Z,/api/order/create,200,200,86.35,True,""
