"t","source","name","pid","cpuSec","rssMb"
"2026-09-03T10:13:18.7912322+08:00","host","nginx","20152","3.78125","3"
"2026-09-03T10:13:18.7912322+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:13:21.7997735+08:00","host","machine","0","48","0"
"2026-09-03T10:13:21.8111746+08:00","host","java","18412","99.53125","283"
"2026-09-03T10:13:21.8111746+08:00","host","java","22556","103.625","279"
"2026-09-03T10:13:21.8125461+08:00","host","java","22664","105.59375","259"
"2026-09-03T10:13:21.8125461+08:00","host","java","33636","5.421875","3"
"2026-09-03T10:13:21.8125461+08:00","host","java","38048","5.203125","2"
"2026-09-03T10:13:21.8125461+08:00","host","java","38656","71.359375","49"
"2026-09-03T10:13:21.8125461+08:00","host","java","40260","5.078125","3"
"2026-09-03T10:13:21.8125461+08:00","host","java","40644","4.8125","2"
"2026-09-03T10:13:21.8125461+08:00","host","java","43952","93.921875","255"
"2026-09-03T10:13:21.8135544+08:00","host","mysqld","5240","","1"
"2026-09-03T10:13:21.8135544+08:00","host","mysqld","6284","","84"
"2026-09-03T10:13:21.8145581+08:00","host","nginx","20152","3.78125","3"
"2026-09-03T10:13:21.8145581+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:13:24.8357360+08:00","host","machine","0","22.2","0"
"2026-09-03T10:13:24.8532982+08:00","host","java","18412","99.53125","283"
"2026-09-03T10:13:24.8532982+08:00","host","java","22556","103.6875","279"
"2026-09-03T10:13:24.8532982+08:00","host","java","22664","105.59375","259"
"2026-09-03T10:13:24.8532982+08:00","host","java","33636","5.421875","3"
"2026-09-03T10:13:24.8532982+08:00","host","java","38048","5.203125","2"
"2026-09-03T10:13:24.8532982+08:00","host","java","38656","71.359375","49"
"2026-09-03T10:13:24.8532982+08:00","host","java","40260","5.078125","3"
"2026-09-03T10:13:24.8532982+08:00","host","java","40644","4.8125","2"
"2026-09-03T10:13:24.8532982+08:00","host","java","43952","94.0625","257"
"2026-09-03T10:13:24.8532982+08:00","host","mysqld","5240","","1"
"2026-09-03T10:13:24.8532982+08:00","host","mysqld","6284","","84"
"2026-09-03T10:13:24.8685218+08:00","host","nginx","20152","3.78125","3"
"2026-09-03T10:13:24.8695287+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:13:27.9035950+08:00","host","machine","0","17.4","0"
"2026-09-03T10:13:27.9215049+08:00","host","java","18412","99.53125","283"
"2026-09-03T10:13:27.9215049+08:00","host","java","22556","103.890625","279"
"2026-09-03T10:13:27.9215049+08:00","host","java","22664","105.59375","259"
"2026-09-03T10:13:27.9215049+08:00","host","java","33636","5.421875","3"
"2026-09-03T10:13:27.9215049+08:00","host","java","38048","5.203125","2"
"2026-09-03T10:13:27.9215049+08:00","host","java","38656","71.359375","49"
"2026-09-03T10:13:27.9215049+08:00","host","java","40260","5.09375","3"
"2026-09-03T10:13:27.9215049+08:00","host","java","40644","4.8125","2"
"2026-09-03T10:13:27.9215049+08:00","host","java","43952","94.28125","257"
"2026-09-03T10:13:27.9377045+08:00","host","mysqld","5240","","1"
"2026-09-03T10:13:27.9377045+08:00","host","mysqld","6284","","84"
"2026-09-03T10:13:27.9377045+08:00","host","nginx","20152","3.796875","3"
"2026-09-03T10:13:27.9377045+08:00","host","nginx","40492","0.109375","3"
"2026-09-03T10:13:30.9694130+08:00","host","machine","0","21.2","0"
"2026-09-03T10:13:30.9882931+08:00","host","java","18412","99.53125","283"
"2026-09-03T10:13:30.9882931+08:00","host","java","22556","103.984375","279"
"2026-09-03T10:13:30.9882931+08:00","host","java","22664","105.59375","259"
"2026-09-03T10:13:30.9882931+08:00","host","java","33636","5.4375","3"
"2026-09-03T10:13:30.9882931+08:00","host","java","38048","5.203125","2"
"2026-09-03T10:13:30.9882931+08:00","host","java","38656","71.359375","49"
"2026-09-03T10:13:30.9882931+08:00","host","java","40260","5.109375","3"
"2026-09-03T10:13:30.9882931+08:00","host","java","40644","4.8125","2"
"2026-09-03T10:13:30.9882931+08:00","host","java","43952","94.421875","257"
"2026-09-03T10:13:31.0032389+08:00","host","mysqld","5240","","1"
"2026-09-03T10:13:31.0032389+08:00","host","mysqld","6284","","84"
"2026-09-03T10:13:31.0032389+08:00","host","nginx","20152","3.796875","3"
"2026-09-03T10:13:31.0032389+08:00","host","nginx","40492","0.109375","3"
