timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:31:16.2918683Z,/api/product/list/1,200,200,17.32,True,""
2026-09-03T02:31:17.3086715Z,/api/product/list/1,200,200,12.35,True,""
2026-09-03T02:31:18.3398399Z,/api/product/list/1,200,200,17.03,True,""
2026-09-03T02:31:19.3662175Z,/api/product/list/1,200,200,14.22,True,""
2026-09-03T02:31:20.3991772Z,/api/product/list/1,200,200,9.58,True,""
2026-09-03T02:31:21.4108514Z,/api/product/list/1,200,200,10.08,True,""
2026-09-03T02:31:22.4266670Z,/api/product/list/1,200,200,9.62,True,""
2026-09-03T02:31:23.4535757Z,/api/product/list/1,200,200,11.46,True,""
2026-09-03T02:31:24.4755811Z,/api/product/list/1,200,200,9.51,True,""
2026-09-03T02:31:25.4999698Z,/api/product/list/1,200,200,8.86,True,""
2026-09-03T02:31:26.5164229Z,/api/product/list/1,200,200,15.49,True,""
2026-09-03T02:31:27.5349676Z,/api/product/list/1,200,200,10.46,True,""
2026-09-03T02:31:28.5584353Z,/api/product/list/1,200,200,9.29,True,""
2026-09-03T02:31:29.5718661Z,/api/product/list/1,200,200,12.26,True,""
2026-09-03T02:31:30.5925350Z,/api/product/list/1,200,200,10.15,True,""
2026-09-03T02:31:31.6084858Z,/api/product/list/1,200,200,12.56,True,""
2026-09-03T02:31:32.6390436Z,/api/product/list/1,200,200,14.26,True,""
2026-09-03T02:31:33.6593787Z,/api/product/list/1,200,200,9.6,True,""
2026-09-03T02:31:34.6734988Z,/api/product/list/1,200,200,11.74,True,""
2026-09-03T02:31:35.6966786Z,/api/product/list/1,200,200,8.84,True,""
2026-09-03T02:31:36.7234463Z,/api/product/list/1,200,200,11.16,True,""
2026-09-03T02:31:37.7514578Z,/api/product/list/1,200,200,13.8,True,""
2026-09-03T02:31:38.7731080Z,/api/product/list/1,200,200,12.35,True,""
2026-09-03T02:31:39.7947098Z,/api/product/list/1,200,200,11.94,True,""
2026-09-03T02:31:40.8151318Z,/api/product/list/1,200,200,8.77,True,""
2026-09-03T02:31:41.8411366Z,/api/product/list/1,200,200,11.46,True,""
2026-09-03T02:31:42.8762852Z,/api/product/list/1,200,200,19.69,True,""
2026-09-03T02:31:43.8938844Z,/api/product/list/1,200,200,11.23,True,""
2026-09-03T02:31:44.9217793Z,/api/product/list/1,200,200,13.03,True,""
2026-09-03T02:31:45.9468403Z,/api/product/list/1,200,200,10.74,True,""
2026-09-03T02:31:16.2956612Z,/api/product/list/1,200,200,16.53,True,""
2026-09-03T02:31:17.3219780Z,/api/product/list/1,200,200,10.63,True,""
2026-09-03T02:31:18.3398399Z,/api/product/list/1,200,200,17.03,True,""
2026-09-03T02:31:19.3662175Z,/api/product/list/1,200,200,14.16,True,""
2026-09-03T02:31:20.3991772Z,/api/product/list/1,200,200,9.58,True,""
2026-09-03T02:31:21.4108514Z,/api/product/list/1,200,200,10.16,True,""
2026-09-03T02:31:22.4266670Z,/api/product/list/1,200,200,9.63,True,""
2026-09-03T02:31:23.4535757Z,/api/product/list/1,200,200,11.44,True,""
2026-09-03T02:31:24.4755811Z,/api/product/list/1,200,200,9.51,True,""
2026-09-03T02:31:25.4999698Z,/api/product/list/1,200,200,8.93,True,""
2026-09-03T02:31:26.5164229Z,/api/product/list/1,200,200,15.49,True,""
2026-09-03T02:31:27.5349676Z,/api/product/list/1,200,200,10.46,True,""
2026-09-03T02:31:28.5584353Z,/api/product/list/1,200,200,9.5,True,""
2026-09-03T02:31:29.5718661Z,/api/product/list/1,200,200,12.26,True,""
2026-09-03T02:31:30.5925350Z,/api/product/list/1,200,200,10.19,True,""
2026-09-03T02:31:31.6084858Z,/api/product/list/1,200,200,12.34,True,""
2026-09-03T02:31:32.6390436Z,/api/product/list/1,200,200,14.33,True,""
2026-09-03T02:31:33.6593787Z,/api/product/list/1,200,200,9.6,True,""
2026-09-03T02:31:34.6734988Z,/api/product/list/1,200,200,11.65,True,""
2026-09-03T02:31:35.6966786Z,/api/product/list/1,200,200,8.81,True,""
2026-09-03T02:31:36.7234463Z,/api/product/list/1,200,200,11.16,True,""
2026-09-03T02:31:37.7514578Z,/api/product/list/1,200,200,13.81,True,""
2026-09-03T02:31:38.7731080Z,/api/product/list/1,200,200,12.32,True,""
2026-09-03T02:31:39.7947098Z,/api/product/list/1,200,200,11.94,True,""
2026-09-03T02:31:40.8151318Z,/api/product/list/1,200,200,8.78,True,""
2026-09-03T02:31:41.8411366Z,/api/product/list/1,200,200,11.47,True,""
2026-09-03T02:31:42.8762852Z,/api/product/list/1,200,200,19.65,True,""
2026-09-03T02:31:43.8938844Z,/api/product/list/1,200,200,11.22,True,""
2026-09-03T02:31:44.9217793Z,/api/product/list/1,200,200,12.96,True,""
