timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:07:40.1853850Z,/api/product/list/1,200,200,12.53,True,""
2026-09-03T02:07:41.2137572Z,/api/product/list/1,200,200,11.57,True,""
2026-09-03T02:07:42.2335719Z,/api/product/list/1,200,200,9.96,True,""
2026-09-03T02:07:43.2553057Z,/api/product/list/1,200,200,8.06,True,""
2026-09-03T02:07:44.2635906Z,/api/product/list/1,200,200,8.76,True,""
2026-09-03T02:07:45.2778553Z,/api/product/list/1,200,200,9.39,True,""
2026-09-03T02:07:46.2876670Z,/api/product/list/1,200,200,8.47,True,""
2026-09-03T02:07:47.3110178Z,/api/product/list/1,200,200,8.81,True,""
2026-09-03T02:07:48.3343210Z,/api/product/list/1,200,200,9.6,True,""
2026-09-03T02:07:49.3503950Z,/api/product/list/1,200,200,11.82,True,""
2026-09-03T02:07:50.3721050Z,/api/product/list/1,200,200,7.7,True,""
2026-09-03T02:07:51.3825978Z,/api/product/list/1,200,200,8.69,True,""
2026-09-03T02:07:52.4063474Z,/api/product/list/1,200,200,8.89,True,""
2026-09-03T02:07:53.4190989Z,/api/product/list/1,200,200,7.77,True,""
2026-09-03T02:07:54.4317329Z,/api/product/list/1,200,200,9.02,True,""
2026-09-03T02:07:55.4424544Z,/api/product/list/1,200,200,8.01,True,""
2026-09-03T02:07:56.4711466Z,/api/product/list/1,200,200,13.49,True,""
2026-09-03T02:07:57.4936569Z,/api/product/list/1,200,200,9.1,True,""
2026-09-03T02:07:58.5132516Z,/api/product/list/1,200,200,8.66,True,""
2026-09-03T02:07:59.5349366Z,/api/product/list/1,200,200,8.04,True,""
2026-09-03T02:08:00.5570332Z,/api/product/list/1,200,200,7.25,True,""
2026-09-03T02:08:01.5743287Z,/api/product/list/1,200,200,10.83,True,""
2026-09-03T02:08:02.5932596Z,/api/product/list/1,200,200,7.48,True,""
2026-09-03T02:08:03.6044192Z,/api/product/list/1,200,200,6.74,True,""
2026-09-03T02:08:04.6141232Z,/api/product/list/1,200,200,8.25,True,""
2026-09-03T02:08:05.6256855Z,/api/product/list/1,200,200,8.29,True,""
2026-09-03T02:08:06.6359372Z,/api/product/list/1,200,200,7.23,True,""
2026-09-03T02:08:07.6598612Z,/api/product/list/1,200,200,13.19,True,""
2026-09-03T02:08:08.6791956Z,/api/product/list/1,200,200,9.07,True,""
2026-09-03T02:08:09.6883191Z,/api/product/list/1,200,200,8.04,True,""
2026-09-03T02:07:40.1883928Z,/api/product/list/1,200,200,11.94,True,""
2026-09-03T02:07:41.2137572Z,/api/product/list/1,200,200,11.56,True,""
2026-09-03T02:07:42.2335719Z,/api/product/list/1,200,200,10.34,True,""
2026-09-03T02:07:43.2553057Z,/api/product/list/1,200,200,8.04,True,""
2026-09-03T02:07:44.2645889Z,/api/product/list/1,200,200,8.76,True,""
2026-09-03T02:07:45.2778553Z,/api/product/list/1,200,200,9.4,True,""
2026-09-03T02:07:46.2876670Z,/api/product/list/1,200,200,8.33,True,""
2026-09-03T02:07:47.3110178Z,/api/product/list/1,200,200,8.86,True,""
2026-09-03T02:07:48.3363849Z,/api/product/list/1,200,200,12.35,True,""
2026-09-03T02:07:49.3503950Z,/api/product/list/1,200,200,11.83,True,""
2026-09-03T02:07:50.3721050Z,/api/product/list/1,200,200,7.85,True,""
2026-09-03T02:07:51.3835981Z,/api/product/list/1,200,200,8.9,True,""
2026-09-03T02:07:52.4063474Z,/api/product/list/1,200,200,8.98,True,""
2026-09-03T02:07:53.4190989Z,/api/product/list/1,200,200,7.93,True,""
2026-09-03T02:07:54.4317329Z,/api/product/list/1,200,200,8.92,True,""
2026-09-03T02:07:55.4424544Z,/api/product/list/1,200,200,8.01,True,""
2026-09-03T02:07:56.4711466Z,/api/product/list/1,200,200,13.63,True,""
2026-09-03T02:07:57.4936569Z,/api/product/list/1,200,200,9.04,True,""
2026-09-03T02:07:58.5132516Z,/api/product/list/1,200,200,8.51,True,""
2026-09-03T02:07:59.5349366Z,/api/product/list/1,200,200,8,True,""
2026-09-03T02:08:00.5570332Z,/api/product/list/1,200,200,7.17,True,""
2026-09-03T02:08:01.5738175Z,/api/product/list/1,200,200,10.8,True,""
2026-09-03T02:08:02.5932596Z,/api/product/list/1,200,200,7.48,True,""
